"issue_key","issuetype","created","reporter","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate"
"CLOV-1567","Bug","2014-10-09T10:53:15.000+0000","mparfianowicz","mparfianowicz",100,13,0.7819548872180451,100,13,0.7819548872180451,110,14,0.7480916030534351
"CLOV-1561","Bug","2014-10-07T10:19:20.000+0000","mparfianowicz","mparfianowicz",99,13,0.7819548872180451,99,13,0.7819548872180451,109,14,0.7480916030534351
"CLOV-1557","Improvement","2014-10-01T10:51:10.000+0000","mparfianowicz","mparfianowicz",98,13,0.7819548872180451,98,13,0.7819548872180451,108,14,0.7480916030534351
"CLOV-1547","Bug","2014-08-21T18:57:52.000+0000","mparfianowicz","mparfianowicz",97,15,0.7819548872180451,97,15,0.7819548872180451,107,18,0.7480916030534351
"CLOV-1546","Bug","2014-08-21T08:30:19.000+0000","mparfianowicz","mparfianowicz",96,14,0.7819548872180451,96,14,0.7819548872180451,106,17,0.7480916030534351
"CLOV-1544","Task","2014-08-18T10:48:05.000+0000","mparfianowicz","mparfianowicz",95,13,0.7819548872180451,95,13,0.7819548872180451,105,16,0.7480916030534351
"CLOV-1543","Bug","2014-08-18T10:45:29.000+0000","mparfianowicz","mparfianowicz",94,12,0.7819548872180451,94,12,0.7819548872180451,104,15,0.7480916030534351
"CLOV-1541","Bug","2014-08-18T10:36:06.000+0000","mparfianowicz","mparfianowicz",92,10,0.7819548872180451,92,10,0.7819548872180451,102,13,0.7480916030534351
"CLOV-1540","Improvement","2014-08-18T10:33:37.000+0000","mparfianowicz","mparfianowicz",91,9,0.7819548872180451,91,9,0.7819548872180451,101,12,0.7480916030534351
"CLOV-1534","Improvement","2014-08-11T08:45:08.000+0000","mparfianowicz","mparfianowicz",90,9,0.7819548872180451,90,9,0.7819548872180451,99,11,0.7480916030534351
"CLOV-1527","Bug","2014-07-28T08:56:10.000+0000","mparfianowicz","mparfianowicz",89,8,0.7819548872180451,89,8,0.7819548872180451,98,11,0.7480916030534351
"CLOV-1526","Bug","2014-07-28T08:54:35.000+0000","mparfianowicz","mparfianowicz",88,7,0.7819548872180451,88,7,0.7819548872180451,97,10,0.7480916030534351
"CLOV-1517","Bug","2014-07-18T07:14:04.000+0000","mparfianowicz","mparfianowicz",87,6,0.7819548872180451,87,6,0.7819548872180451,96,9,0.7480916030534351
"CLOV-1502","Bug","2014-06-10T09:57:03.000+0000","mparfianowicz","mparfianowicz",83,8,0.7819548872180451,83,8,0.7819548872180451,90,13,0.7480916030534351
"CLOV-1498","Story","2014-05-28T21:27:42.000+0000","mparfianowicz","mparfianowicz",82,7,0.7819548872180451,82,7,0.7819548872180451,89,12,0.7480916030534351
"CLOV-1496","Story","2014-05-15T10:29:08.000+0000","mparfianowicz","mparfianowicz",81,6,0.7819548872180451,81,6,0.7819548872180451,88,11,0.7480916030534351
"CLOV-1492","Bug","2014-04-30T20:45:56.000+0000","ayadav2","ayadav2",0,0,1.0,0,0,1.0,87,13,0.7480916030534351
"CLOV-1490","Bug","2014-04-18T18:30:45.000+0000","jengelman","jengelman",0,0,1.0,0,0,1.0,86,15,0.7480916030534351
"CLOV-1486","Story","2014-04-14T12:34:18.000+0000","mparfianowicz","mparfianowicz",80,20,0.7819548872180451,80,20,0.7819548872180451,85,22,0.7480916030534351
"CLOV-1481","Bug","2014-04-10T12:30:51.000+0000","mparfianowicz","mparfianowicz",79,23,0.7819548872180451,79,23,0.7819548872180451,84,25,0.7480916030534351
"CLOV-1478","Bug","2014-03-31T09:42:08.000+0000","mparfianowicz","mparfianowicz",78,25,0.7819548872180451,78,25,0.7819548872180451,83,27,0.7480916030534351
"CLOV-1471","Bug","2014-03-27T23:02:11.000+0000","bbusjaeger","bbusjaeger",1,1,0.5,1,1,0.5,82,26,0.7480916030534351
"CLOV-1470","Bug","2014-03-27T22:59:00.000+0000","bbusjaeger","bbusjaeger",0,0,0.5,0,0,0.5,81,25,0.7480916030534351
"CLOV-1469","Improvement","2014-03-27T10:03:03.000+0000","mparfianowicz","mparfianowicz",77,24,0.7819548872180451,77,24,0.7819548872180451,80,24,0.7480916030534351
"CLOV-1467","Improvement","2014-03-26T10:45:00.000+0000","mparfianowicz","mparfianowicz",76,23,0.7819548872180451,76,23,0.7819548872180451,79,23,0.7480916030534351
"CLOV-1466","Bug","2014-03-21T00:29:26.000+0000","gustavo1","gustavo1",0,0,1.0,0,0,1.0,78,22,0.7480916030534351
"CLOV-1462","Bug","2014-03-12T20:20:22.000+0000","mparfianowicz","mparfianowicz",75,22,0.7819548872180451,75,22,0.7819548872180451,77,23,0.7480916030534351
"CLOV-1451","Bug","2014-02-10T09:38:11.000+0000","mparfianowicz","mparfianowicz",74,23,0.7819548872180451,74,23,0.7819548872180451,76,24,0.7480916030534351
"CLOV-1449","Task","2014-02-10T09:15:26.000+0000","mparfianowicz","mparfianowicz",73,22,0.7819548872180451,73,22,0.7819548872180451,75,23,0.7480916030534351
"CLOV-1448","Task","2014-02-10T09:10:04.000+0000","mparfianowicz","mparfianowicz",72,21,0.7819548872180451,72,21,0.7819548872180451,74,22,0.7480916030534351
"CLOV-1441","Bug","2014-01-30T08:49:09.000+0000","ralph@mijndomein.nl","ralph@mijndomein.nl",0,0,1.0,0,0,1.0,73,23,0.7480916030534351
"CLOV-1434","Bug","2014-01-23T14:49:46.000+0000","mparfianowicz","mparfianowicz",71,24,0.7819548872180451,71,24,0.7819548872180451,72,24,0.7480916030534351
"CLOV-1432","Bug","2014-01-20T21:13:26.000+0000","mparfianowicz","mparfianowicz",70,23,0.7819548872180451,70,23,0.7819548872180451,71,23,0.7480916030534351
"CLOV-1431","Bug","2014-01-17T10:02:53.000+0000","mparfianowicz","mparfianowicz",69,22,0.7819548872180451,69,22,0.7819548872180451,70,22,0.7480916030534351
"CLOV-1428","Story","2014-01-15T13:18:27.000+0000","mparfianowicz","mparfianowicz",67,20,0.7819548872180451,67,20,0.7819548872180451,69,21,0.7480916030534351
"CLOV-1427","Story","2014-01-15T13:08:54.000+0000","mparfianowicz","mparfianowicz",66,19,0.7819548872180451,66,19,0.7819548872180451,68,20,0.7480916030534351
"CLOV-1426","Story","2014-01-15T13:02:52.000+0000","mparfianowicz","mparfianowicz",65,18,0.7819548872180451,65,18,0.7819548872180451,67,19,0.7480916030534351
"CLOV-1425","Story","2014-01-15T12:59:44.000+0000","mparfianowicz","mparfianowicz",64,17,0.7819548872180451,64,17,0.7819548872180451,2,0,0.8333333333333334
"CLOV-1423","Story","2014-01-15T12:53:11.000+0000","mparfianowicz","mparfianowicz",62,15,0.7819548872180451,62,15,0.7819548872180451,65,17,0.7480916030534351
"CLOV-1420","Story","2014-01-15T12:38:02.000+0000","mparfianowicz","mparfianowicz",61,14,0.7819548872180451,61,14,0.7819548872180451,64,16,0.7480916030534351
"CLOV-1419","Story","2014-01-15T12:33:41.000+0000","mparfianowicz","mparfianowicz",60,13,0.7819548872180451,60,13,0.7819548872180451,63,15,0.7480916030534351
"CLOV-1412","Story","2014-01-13T13:40:43.000+0000","mparfianowicz","mparfianowicz",59,12,0.7819548872180451,59,12,0.7819548872180451,62,14,0.7480916030534351
"CLOV-1410","Sub-task","2014-01-13T11:34:15.000+0000","mparfianowicz","mparfianowicz",58,11,0.7819548872180451,58,11,0.7819548872180451,61,13,0.7480916030534351
"CLOV-1409","Sub-task","2014-01-13T11:32:37.000+0000","mparfianowicz","mparfianowicz",57,10,0.7819548872180451,57,10,0.7819548872180451,60,12,0.7480916030534351
"CLOV-1408","Story","2014-01-13T11:27:04.000+0000","mparfianowicz","mparfianowicz",56,9,0.7819548872180451,56,9,0.7819548872180451,59,11,0.7480916030534351
"CLOV-1403","Bug","2014-01-02T20:57:00.000+0000","mparfianowicz","mparfianowicz",54,7,0.7819548872180451,54,7,0.7819548872180451,57,9,0.7480916030534351
"CLOV-1401","Bug","2014-01-02T14:21:19.000+0000","mparfianowicz","mparfianowicz",53,6,0.7819548872180451,53,6,0.7819548872180451,56,8,0.7480916030534351
"CLOV-1399","Bug","2013-12-19T07:44:55.000+0000","kasperni","kasperni",1,1,0.0,1,1,0.0,55,8,0.7480916030534351
"CLOV-1398","Bug","2013-12-18T22:18:42.000+0000","kasperni","kasperni",0,0,0.0,0,0,0.0,54,7,0.7480916030534351
"CLOV-1396","Bug","2013-12-05T12:01:54.000+0000","mparfianowicz","mparfianowicz",52,6,0.7819548872180451,52,6,0.7819548872180451,53,6,0.7480916030534351
"CLOV-1395","Bug","2013-12-05T07:52:15.000+0000","mparfianowicz","mparfianowicz",51,5,0.7819548872180451,51,5,0.7819548872180451,52,5,0.7480916030534351
"CLOV-1388","Story","2013-11-06T14:11:31.000+0000","mparfianowicz","mparfianowicz",50,8,0.7819548872180451,50,8,0.7819548872180451,51,8,0.7480916030534351
"CLOV-1382","Improvement","2013-10-30T21:54:21.000+0000","mparfianowicz","mparfianowicz",48,6,0.7819548872180451,48,6,0.7819548872180451,49,6,0.7480916030534351
"CLOV-1381","Improvement","2013-10-30T21:48:34.000+0000","mparfianowicz","mparfianowicz",47,5,0.7819548872180451,47,5,0.7819548872180451,48,5,0.7480916030534351
"CLOV-1369","Story","2013-09-27T06:00:32.000+0000","mparfianowicz","mparfianowicz",46,9,0.7819548872180451,46,9,0.7819548872180451,47,9,0.7480916030534351
"CLOV-1350","Sub-task","2013-08-29T12:24:15.000+0000","mparfianowicz","mparfianowicz",45,11,0.7819548872180451,45,11,0.7819548872180451,46,11,0.7480916030534351
"CLOV-1348","Sub-task","2013-08-29T12:21:51.000+0000","mparfianowicz","mparfianowicz",44,10,0.7819548872180451,44,10,0.7819548872180451,45,10,0.7480916030534351
"CLOV-1344","Improvement","2013-08-29T09:04:42.000+0000","mparfianowicz","mparfianowicz",43,9,0.7819548872180451,43,9,0.7819548872180451,44,9,0.7480916030534351
"CLOV-1341","Bug","2013-08-13T09:48:44.000+0000","mparfianowicz","mparfianowicz",42,9,0.7819548872180451,42,9,0.7819548872180451,43,9,0.7480916030534351
"CLOV-1337","Story","2013-07-22T11:16:35.000+0000","mparfianowicz","mparfianowicz",41,10,0.7819548872180451,41,10,0.7819548872180451,42,11,0.7480916030534351
"CLOV-1336","Story","2013-07-22T11:01:39.000+0000","mparfianowicz","mparfianowicz",40,9,0.7819548872180451,40,9,0.7819548872180451,41,10,0.7480916030534351
"CLOV-1335","Story","2013-07-22T10:50:47.000+0000","mparfianowicz","mparfianowicz",39,8,0.7819548872180451,39,8,0.7819548872180451,40,9,0.7480916030534351
"CLOV-1333","Story","2013-07-22T10:32:32.000+0000","mparfianowicz","mparfianowicz",38,7,0.7819548872180451,38,7,0.7819548872180451,39,8,0.7480916030534351
"CLOV-1326","Bug","2013-07-16T13:01:27.000+0000","mparfianowicz","mparfianowicz",37,7,0.7819548872180451,37,7,0.7819548872180451,38,8,0.7480916030534351
"CLOV-1286","Story","2013-05-10T11:14:35.000+0000","mparfianowicz","mparfianowicz",32,8,0.7819548872180451,32,8,0.7819548872180451,33,8,0.7480916030534351
"CLOV-1265","Sub-task","2013-04-03T13:02:04.000+0000","mparfianowicz","mparfianowicz",29,5,0.7819548872180451,29,5,0.7819548872180451,29,4,0.7480916030534351
"CLOV-1264","Bug","2013-03-26T09:24:52.000+0000","mparfianowicz","mparfianowicz",28,4,0.7819548872180451,28,4,0.7819548872180451,28,3,0.7480916030534351
"CLOV-1260","Bug","2013-03-25T08:37:48.000+0000","mparfianowicz","mparfianowicz",27,3,0.7819548872180451,27,3,0.7819548872180451,27,2,0.7480916030534351
"CLOV-1259","Improvement","2013-03-25T08:26:14.000+0000","mparfianowicz","mparfianowicz",26,2,0.7819548872180451,26,2,0.7819548872180451,1,0,0.8333333333333334
"CLOV-1238","Sub-task","2013-02-20T07:31:06.000+0000","mparfianowicz","mparfianowicz",25,3,0.7819548872180451,25,3,0.7819548872180451,26,3,0.7480916030534351
"CLOV-1236","Sub-task","2013-02-19T11:32:44.000+0000","mparfianowicz","mparfianowicz",24,2,0.7819548872180451,24,2,0.7819548872180451,25,2,0.7480916030534351
"CLOV-1197","Task","2012-12-14T14:30:16.000+0000","mparfianowicz","mparfianowicz",23,12,0.7819548872180451,23,12,0.7819548872180451,24,12,0.7480916030534351
"CLOV-1193","Story","2012-11-30T10:24:30.000+0000","mparfianowicz","mparfianowicz",22,16,0.7819548872180451,22,16,0.7819548872180451,23,15,0.7480916030534351
"CLOV-1186","Bug","2012-11-12T06:46:53.000+0000","mparfianowicz","mparfianowicz",21,15,0.7819548872180451,21,15,0.7819548872180451,22,14,0.7480916030534351
"CLOV-1185","Bug","2012-11-08T14:25:18.000+0000","mparfianowicz","mparfianowicz",20,14,0.7819548872180451,20,14,0.7819548872180451,0,0,0.8333333333333334
"CLOV-1170","Bug","2012-10-22T07:58:03.000+0000","mparfianowicz","mparfianowicz",17,13,0.7819548872180451,17,13,0.7819548872180451,19,13,0.7480916030534351
"CLOV-1162","Improvement","2012-10-08T19:33:31.000+0000","mparfianowicz","mparfianowicz",13,9,0.7819548872180451,13,9,0.7819548872180451,15,9,0.7480916030534351
"CLOV-1150","Bug","2012-09-24T20:24:25.000+0000","aarmistead","aarmistead",0,0,0.0,0,0,0.0,13,7,0.7480916030534351
"CLOV-1149","Improvement","2012-09-24T08:11:07.000+0000","mparfianowicz","mparfianowicz",11,7,0.7819548872180451,11,7,0.7819548872180451,12,6,0.7480916030534351
"CLOV-1144","Bug","2012-09-11T14:01:29.000+0000","mparfianowicz","mparfianowicz",10,7,0.7819548872180451,10,7,0.7819548872180451,11,6,0.7480916030534351
"CLOV-1140","Task","2012-09-06T09:26:02.000+0000","mparfianowicz","mparfianowicz",8,6,0.7819548872180451,8,6,0.7819548872180451,10,6,0.7480916030534351
"CLOV-1138","Improvement","2012-09-04T06:55:30.000+0000","mparfianowicz","mparfianowicz",7,5,0.7819548872180451,7,5,0.7819548872180451,9,5,0.7480916030534351
"CLOV-1137","Bug","2012-09-03T12:27:24.000+0000","mparfianowicz","mparfianowicz",6,4,0.7819548872180451,6,4,0.7819548872180451,8,4,0.7480916030534351
"CLOV-1132","Task","2012-08-02T09:06:43.000+0000","mparfianowicz","mparfianowicz",5,5,0.7819548872180451,5,5,0.7819548872180451,7,5,0.7480916030534351
"CLOV-1109","Bug","2012-06-29T05:24:51.000+0000","baron@cthing.com","baron@cthing.com",0,0,1.0,0,0,1.0,0,0,0
"CLOV-1108","Bug","2012-06-25T11:14:47.000+0000","mparfianowicz","mparfianowicz",3,3,0.7819548872180451,3,3,0.7819548872180451,5,3,0.7480916030534351
"CLOV-1100","Bug","2012-06-11T06:23:07.000+0000","mparfianowicz","mparfianowicz",2,2,0.7819548872180451,2,2,0.7819548872180451,4,2,0.7480916030534351
"CLOV-1092","Improvement","2012-05-21T11:18:50.000+0000","mparfianowicz","mparfianowicz",1,1,0.7819548872180451,1,1,0.7819548872180451,3,1,0.7480916030534351
"CLOV-1087","Task","2012-05-07T13:21:53.000+0000","mparfianowicz","mparfianowicz",0,0,0.7819548872180451,0,0,0.7819548872180451,2,0,0.7480916030534351
"CLOV-1086","Bug","2008-11-18T04:51:25.000+0000","evzijst","evzijst",0,0,1.0,0,0,1.0,0,0,0.7480916030534351
"CLOV-1082","Bug","2012-05-03T11:20:07.000+0000","mstudman","mstudman",0,0,1.0,0,0,1.0,0,0,1.0
"CLOV-1056","Bug","2012-01-20T22:17:42.000+0000","mickknutson","mickknutson",0,0,1.0,0,0,1.0,0,0,0
"CLOV-1007","Bug","2011-06-24T12:59:50.000+0000","mjambert","mjambert",0,0,1.0,0,0,1.0,1,0,0.7480916030534351
"CLOV-1856","Bug","2015-12-07T10:35:24.000+0000","glewandowski","glewandowski",7,5,0.6428571428571429,7,5,0.6428571428571429,0,0,0
"CLOV-1855","Task","2015-12-07T10:33:15.000+0000","glewandowski","glewandowski",6,4,0.6428571428571429,6,4,0.6428571428571429,0,0,0
"CLOV-1841","Task","2015-11-26T09:40:23.000+0000","mparfianowicz","mparfianowicz",128,7,0.7819548872180451,128,7,0.7819548872180451,0,0,0
"CLOV-1611","Bug","2015-01-26T23:55:26.000+0000","cdeszaq1","cdeszaq1",0,0,1.0,0,0,1.0,118,5,0.7480916030534351
"CLOV-1542","Bug","2014-08-18T10:41:27.000+0000","mparfianowicz","mparfianowicz",93,11,0.7819548872180451,93,11,0.7819548872180451,103,14,0.7480916030534351
"CLOV-1538","Bug","2014-08-13T12:37:01.000+0000","tonytv","tonytv",0,0,1.0,0,0,1.0,100,11,0.7480916030534351
"CLOV-1515","Improvement","2014-07-11T07:59:51.000+0000","mparfianowicz","mparfianowicz",86,6,0.7819548872180451,86,6,0.7819548872180451,95,10,0.7480916030534351
"CLOV-1512","Bug","2014-07-09T08:56:33.000+0000","mparfianowicz","mparfianowicz",85,6,0.7819548872180451,85,6,0.7819548872180451,94,10,0.7480916030534351
"CLOV-1511","Story","2014-07-01T12:24:41.000+0000","jjaroczynski","jjaroczynski",1,1,0.5,1,1,0.5,93,9,0.7480916030534351
"CLOV-1510","Story","2014-07-01T12:20:30.000+0000","jjaroczynski","jjaroczynski",0,0,0.5,0,0,0.5,92,8,0.7480916030534351
"CLOV-1503","Story","2014-06-11T11:49:08.000+0000","mparfianowicz","mparfianowicz",84,8,0.7819548872180451,84,8,0.7819548872180451,91,13,0.7480916030534351
"CLOV-1429","Story","2014-01-15T13:20:57.000+0000","mparfianowicz","mparfianowicz",68,21,0.7819548872180451,68,21,0.7819548872180451,3,1,0.8333333333333334
"CLOV-1424","Story","2014-01-15T12:56:56.000+0000","mparfianowicz","mparfianowicz",63,16,0.7819548872180451,63,16,0.7819548872180451,66,18,0.7480916030534351
"CLOV-1404","Bug","2014-01-02T21:20:56.000+0000","mparfianowicz","mparfianowicz",55,8,0.7819548872180451,55,8,0.7819548872180451,58,10,0.7480916030534351
"CLOV-1384","Bug","2013-11-04T09:26:29.000+0000","mparfianowicz","mparfianowicz",49,7,0.7819548872180451,49,7,0.7819548872180451,50,7,0.7480916030534351
"CLOV-1302","Bug","2013-06-26T07:44:10.000+0000","mparfianowicz","mparfianowicz",36,7,0.7819548872180451,36,7,0.7819548872180451,37,8,0.7480916030534351
"CLOV-1301","Improvement","2013-06-26T07:39:44.000+0000","mparfianowicz","mparfianowicz",35,6,0.7819548872180451,35,6,0.7819548872180451,36,7,0.7480916030534351
"CLOV-1297","Bug","2013-06-15T12:21:30.000+0000","mparfianowicz","mparfianowicz",34,8,0.7819548872180451,34,8,0.7819548872180451,35,8,0.7480916030534351
"CLOV-1289","Improvement","2013-05-22T08:49:53.000+0000","mparfianowicz","mparfianowicz",33,7,0.7819548872180451,33,7,0.7819548872180451,34,7,0.7480916030534351
"CLOV-1281","Improvement","2013-05-10T09:30:23.000+0000","mparfianowicz","mparfianowicz",31,7,0.7819548872180451,31,7,0.7819548872180451,32,7,0.7480916030534351
"CLOV-1280","Bug","2013-04-26T18:45:19.000+0000","tom.burton","tom.burton",0,0,0.0,0,0,0.0,31,6,0.7480916030534351
"CLOV-1279","Task","2013-04-17T13:03:30.000+0000","mparfianowicz","mparfianowicz",30,6,0.7819548872180451,30,6,0.7819548872180451,30,5,0.7480916030534351
"CLOV-1209","Bug","2013-01-17T11:23:20.000+0000","asmodai","asmodai",0,0,0.0,0,0,0.0,0,0,0.0
"CLOV-1177","Bug","2012-11-07T11:21:47.000+0000","mparfianowicz","mparfianowicz",19,13,0.7819548872180451,19,13,0.7819548872180451,21,13,0.7480916030534351
"CLOV-1175","Improvement","2012-11-07T08:58:34.000+0000","mparfianowicz","mparfianowicz",18,12,0.7819548872180451,18,12,0.7819548872180451,20,12,0.7480916030534351
